m_bestof,0.000523389
m_rd_num,0.000236494
p_1st_ret_opp_1st_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.000261286
p_1st_ret_opp_1st_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000388625
p_1st_ret_opp_1st_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.000192414
p_1st_ret_opp_1st_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.000871437
p_1st_ret_opp_1st_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.000722084
p_1st_ret_opp_1st_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000788021
p_1st_ret_opp_1st_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.001564511
p_1st_ret_opp_1st_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.001379163
p_1st_ret_pts_won%_l10_tw_ss_diff,0.00029602
p_1st_ret_pts_won%_l10_tw_ss_IO_diff,0.000567823
p_1st_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0
p_1st_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001441115
p_1st_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0.00094042
p_1st_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.001302094
p_1st_ret_pts_won%_l60_tw_ss_diff,0.000493751
p_1st_ret_pts_won%_l60_tw_ss_IO_diff,0.000970906
p_1st_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0
p_1st_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.006263601
p_1st_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0
p_1st_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.00280296
p_1st_sv%_l10_tw_ss_diff,0.000290251
p_1st_sv%_l10_tw_ss_IO_diff,0.000260667
p_1st_sv%_l10_tw_ss_IO_SOS_adj_diff,0.001715127
p_1st_sv%_l10_tw_ss_IO_SOS_csp_adj_diff,0.002472709
p_1st_sv%_l10_tw_ss_SOS_adj_diff,0.00090336
p_1st_sv%_l10_tw_ss_SOS_csp_adj_diff,0.00169931
p_1st_sv%_l60_tw_ss_diff,0.000683593
p_1st_sv%_l60_tw_ss_IO_diff,0.001213984
p_1st_sv%_l60_tw_ss_IO_SOS_adj_diff,0.000375714
p_1st_sv%_l60_tw_ss_IO_SOS_csp_adj_diff,0.001062924
p_1st_sv%_l60_tw_ss_SOS_adj_diff,0.000785195
p_1st_sv%_l60_tw_ss_SOS_csp_adj_diff,0.000310776
p_1st_sv%_yielded_l10_tw_ss_diff,0.000649182
p_1st_sv%_yielded_l10_tw_ss_IO_diff,0
p_1st_sv%_yielded_l10_tw_ss_IO_SOS_csp_adj_diff,0.001595056
p_1st_sv%_yielded_l10_tw_ss_SOS_adj_diff,0
p_1st_sv%_yielded_l10_tw_ss_SOS_csp_adj_diff,0.001029744
p_1st_sv%_yielded_l60_tw_ss_diff,0
p_1st_sv%_yielded_l60_tw_ss_IO_diff,0
p_1st_sv%_yielded_l60_tw_ss_IO_SOS_csp_adj_diff,0.0033182
p_1st_sv%_yielded_l60_tw_ss_SOS_adj_diff,0.002138168
p_1st_sv%_yielded_l60_tw_ss_SOS_csp_adj_diff,0.001810436
p_1st_sv_opp_1st_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.000379589
p_1st_sv_opp_1st_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001000155
p_1st_sv_opp_1st_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0
p_1st_sv_opp_1st_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.002859743
p_1st_sv_opp_1st_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.000216491
p_1st_sv_opp_1st_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000594546
p_1st_sv_opp_1st_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0.000571141
p_1st_sv_opp_1st_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.00303033
p_1st_sv_pts_won%_l10_tw_ss_diff,0
p_1st_sv_pts_won%_l10_tw_ss_IO_diff,0.000470048
p_1st_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.000939557
p_1st_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0
p_1st_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.000125727
p_1st_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.001109584
p_1st_sv_pts_won%_l60_tw_ss_diff,0.002590638
p_1st_sv_pts_won%_l60_tw_ss_IO_diff,0.001664208
p_1st_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.00418591
p_1st_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_1st_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.00068337
p_1st_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.000711418
p_1stSvWon_1stSv%_ratio_l10_tw_ss_diff,0.001131367
p_1stSvWon_1stSv%_ratio_l10_tw_ss_IO_diff,0
p_1stSvWon_1stSv%_ratio_l10_tw_ss_IO_SOS_adj_csp_diff,0.000671722
p_1stSvWon_1stSv%_ratio_l10_tw_ss_IO_SOS_adj_diff,0.001118078
p_1stSvWon_1stSv%_ratio_l10_tw_ss_SOS_adj_csp_diff,0.000445566
p_1stSvWon_1stSv%_ratio_l10_tw_ss_SOS_adj_diff,0.00023619
p_1stSvWon_1stSv%_ratio_l60_tw_ss_diff,0
p_1stSvWon_1stSv%_ratio_l60_tw_ss_IO_diff,0.000123845
p_1stSvWon_1stSv%_ratio_l60_tw_ss_IO_SOS_adj_csp_diff,0
p_1stSvWon_1stSv%_ratio_l60_tw_ss_IO_SOS_adj_diff,0.00025143
p_1stSvWon_1stSv%_ratio_l60_tw_ss_SOS_adj_csp_diff,0.000337267
p_1stSvWon_1stSv%_ratio_l60_tw_ss_SOS_adj_diff,0
p_2nd_ret_opp_2nd_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.008448924
p_2nd_ret_opp_2nd_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.008339899
p_2nd_ret_opp_2nd_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.00119377
p_2nd_ret_opp_2nd_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.008156179
p_2nd_ret_opp_2nd_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.01542833
p_2nd_ret_opp_2nd_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000632181
p_2nd_ret_opp_2nd_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.001151023
p_2nd_ret_opp_2nd_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0
p_2nd_ret_pts_won%_l10_tw_ss_diff,0.001158368
p_2nd_ret_pts_won%_l10_tw_ss_IO_diff,0.001253795
p_2nd_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.005536113
p_2nd_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000351205
p_2nd_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0.00129424
p_2nd_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.001409343
p_2nd_ret_pts_won%_l60_tw_ss_diff,0.005825951
p_2nd_ret_pts_won%_l60_tw_ss_IO_diff,0.004437003
p_2nd_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0
p_2nd_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.004224961
p_2nd_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0.003266944
p_2nd_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.002387236
p_2nd_sv_opp_2nd_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.003252278
p_2nd_sv_opp_2nd_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.00262407
p_2nd_sv_opp_2nd_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0.003917359
p_2nd_sv_opp_2nd_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.004581677
p_2nd_sv_opp_2nd_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.000934191
p_2nd_sv_opp_2nd_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.015016981
p_2nd_sv_opp_2nd_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0.001545269
p_2nd_sv_opp_2nd_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.002664488
p_2nd_sv_pts_won%_l10_tw_ss_diff,0
p_2nd_sv_pts_won%_l10_tw_ss_IO_diff,0.002721309
p_2nd_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.002328099
p_2nd_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.003778454
p_2nd_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.000998711
p_2nd_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.002289157
p_2nd_sv_pts_won%_l60_tw_ss_diff,0.009093438
p_2nd_sv_pts_won%_l60_tw_ss_IO_diff,0.001114327
p_2nd_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.005342263
p_2nd_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.003435708
p_2nd_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.007754472
p_2nd_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.016085568
p_ace%_l10_tw_ss_diff,0.001445302
p_ace%_l10_tw_ss_IO_diff,0
p_ace%_l10_tw_ss_IO_SOS_adj_diff,0.000826047
p_ace%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000165716
p_ace%_l10_tw_ss_SOS_adj_diff,0.00133319
p_ace%_l10_tw_ss_SOS_csp_adj_diff,0
p_ace%_l60_tw_ss_diff,0.000350018
p_ace%_l60_tw_ss_IO_diff,0
p_ace%_l60_tw_ss_IO_SOS_adj_diff,0
p_ace%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_ace%_l60_tw_ss_SOS_adj_diff,0.000265729
p_ace%_l60_tw_ss_SOS_csp_adj_diff,0.000429006
p_ace_1stSv%_ratio_l10_tw_ss_diff,0.000129024
p_ace_1stSv%_ratio_l10_tw_ss_IO_diff,0
p_ace_1stSv%_ratio_l10_tw_ss_IO_SOS_adj_diff,8.82E-05
p_ace_1stSv%_ratio_l10_tw_ss_IO_SOS_csp_adj_diff,0
p_ace_1stSv%_ratio_l10_tw_ss_SOS_adj_diff,0.000248093
p_ace_1stSv%_ratio_l10_tw_ss_SOS_csp_adj_diff,0.000420244
p_ace_1stSv%_ratio_l60_tw_ss_diff,0
p_ace_1stSv%_ratio_l60_tw_ss_IO_diff,0.000636384
p_ace_1stSv%_ratio_l60_tw_ss_IO_SOS_adj_diff,0.000853417
p_ace_1stSv%_ratio_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_ace_1stSv%_ratio_l60_tw_ss_SOS_adj_diff,0.000855698
p_ace_1stSv%_ratio_l60_tw_ss_SOS_csp_adj_diff,2.92E-05
p_ace_df%_ratio_l10_tw_ss_diff,0.000299588
p_ace_df%_ratio_l10_tw_ss_IO_diff,0.00045134
p_ace_df%_ratio_l10_tw_ss_IO_SOS_adj_csp_diff,0.000597359
p_ace_df%_ratio_l10_tw_ss_IO_SOS_adj_diff,0.001895828
p_ace_df%_ratio_l10_tw_ss_SOS_adj_csp_diff,0.000614356
p_ace_df%_ratio_l10_tw_ss_SOS_adj_diff,0
p_ace_df%_ratio_l60_tw_ss_diff,0
p_ace_df%_ratio_l60_tw_ss_IO_diff,0.000161335
p_ace_df%_ratio_l60_tw_ss_IO_SOS_adj_csp_diff,0.000494804
p_ace_df%_ratio_l60_tw_ss_IO_SOS_adj_diff,0.000142082
p_ace_df%_ratio_l60_tw_ss_SOS_adj_csp_diff,0.000555074
p_ace_df%_ratio_l60_tw_ss_SOS_adj_diff,0.00145384
p_ace_opp_aced%_l10_tw_ss_IO_SOS_adj_diff,0.001507011
p_ace_opp_aced%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000169019
p_ace_opp_aced%_l10_tw_ss_SOS_adj_diff,0.001051264
p_ace_opp_aced%_l10_tw_ss_SOS_csp_adj_diff,0
p_ace_opp_aced%_l60_tw_ss_IO_SOS_adj_diff,0.000277272
p_ace_opp_aced%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_ace_opp_aced%_l60_tw_ss_SOS_adj_diff,0.000456727
p_ace_opp_aced%_l60_tw_ss_SOS_csp_adj_diff,0.000573716
p_aced%_l10_tw_ss_diff,0.002130129
p_aced%_l10_tw_ss_IO_diff,0.002203611
p_aced%_l10_tw_ss_IO_SOS_adj_diff,0.002329633
p_aced%_l10_tw_ss_IO_SOS_csp_adj_diff,0.003211883
p_aced%_l10_tw_ss_SOS_adj_diff,0.002721122
p_aced%_l10_tw_ss_SOS_csp_adj_diff,0.00444558
p_aced%_l60_tw_ss_diff,0.000900711
p_aced%_l60_tw_ss_IO_diff,0.001476114
p_aced%_l60_tw_ss_IO_SOS_adj_diff,0.00115286
p_aced%_l60_tw_ss_IO_SOS_csp_adj_diff,0.004499737
p_aced%_l60_tw_ss_SOS_adj_diff,0.001666263
p_aced%_l60_tw_ss_SOS_csp_adj_diff,0.007139988
p_aced_opp_ace%_l10_tw_ss_IO_SOS_adj_diff,0
p_aced_opp_ace%_l10_tw_ss_IO_SOS_csp_adj_diff,0.002032972
p_aced_opp_ace%_l10_tw_ss_SOS_adj_diff,0
p_aced_opp_ace%_l10_tw_ss_SOS_csp_adj_diff,0.000388684
p_aced_opp_ace%_l60_tw_ss_IO_SOS_adj_diff,0.001057231
p_aced_opp_ace%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000734789
p_aced_opp_ace%_l60_tw_ss_SOS_adj_diff,0
p_aced_opp_ace%_l60_tw_ss_SOS_csp_adj_diff,0
p_age,0.002576366
p_age_diff,0.005522007
p_AVG_C_IP_l10_tw_nss_SOS_adj_diff,0.052616887
p_AVG_C_IP_l10_tw_ss_IO_SOS_adj_diff,0.059950474
p_AVG_C_IP_l10_tw_ss_SOS_adj_diff,0.029188318
p_AVG_C_IP_l60_tw_nss_SOS_adj_diff,0.062337257
p_AVG_C_IP_l60_tw_ss_IO_SOS_adj_diff,0.017317706
p_AVG_C_IP_l60_tw_ss_SOS_adj_diff,0.015984608
p_body_battery_pts_tw_diff,0.001603739
p_body_battery_t_tw_diff,0.00342189
p_bp_conv%_l10_tw_ss_diff,0.000382728
p_bp_conv%_l10_tw_ss_IO_diff,0.00174482
p_bp_conv%_l10_tw_ss_IO_SOS_adj_diff,0.00082713
p_bp_conv%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000579935
p_bp_conv%_l10_tw_ss_SOS_adj_diff,0.001230394
p_bp_conv%_l10_tw_ss_SOS_csp_adj_diff,0.001486783
p_bp_conv%_l60_tw_ss_diff,0.000277707
p_bp_conv%_l60_tw_ss_IO_diff,0.000252198
p_bp_conv%_l60_tw_ss_IO_SOS_adj_diff,0.000442549
p_bp_conv%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000844932
p_bp_conv%_l60_tw_ss_SOS_adj_diff,0.00024071
p_bp_conv%_l60_tw_ss_SOS_csp_adj_diff,0
p_bp_save%_l10_tw_ss_diff,0.001356889
p_bp_save%_l10_tw_ss_IO_diff,0.001745719
p_bp_save%_l10_tw_ss_IO_SOS_adj_diff,0.000371534
p_bp_save%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000492596
p_bp_save%_l10_tw_ss_SOS_adj_diff,0.000703989
p_bp_save%_l10_tw_ss_SOS_csp_adj_diff,0.001677814
p_bp_save%_l60_tw_ss_diff,0.00106582
p_bp_save%_l60_tw_ss_IO_diff,0.001497347
p_bp_save%_l60_tw_ss_IO_SOS_adj_diff,0.001202933
p_bp_save%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_bp_save%_l60_tw_ss_SOS_adj_diff,0.001127882
p_bp_save%_l60_tw_ss_SOS_csp_adj_diff,0.000801518
p_bpconv_opp_bpsave%_l10_tw_ss_IO_SOS_adj_diff,0
p_bpconv_opp_bpsave%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001730276
p_bpconv_opp_bpsave%_l10_tw_ss_SOS_adj_diff,0.001169282
p_bpconv_opp_bpsave%_l10_tw_ss_SOS_csp_adj_diff,0.000292343
p_bpconv_opp_bpsave%_l60_tw_ss_IO_SOS_adj_diff,0.000833005
p_bpconv_opp_bpsave%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_bpconv_opp_bpsave%_l60_tw_ss_SOS_adj_diff,0.000632171
p_bpconv_opp_bpsave%_l60_tw_ss_SOS_csp_adj_diff,0.000531845
p_bpsave_opp_bpconv%_l10_tw_ss_IO_SOS_adj_diff,0.001022651
p_bpsave_opp_bpconv%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000359313
p_bpsave_opp_bpconv%_l10_tw_ss_SOS_adj_diff,0.000273797
p_bpsave_opp_bpconv%_l10_tw_ss_SOS_csp_adj_diff,0.000600909
p_bpsave_opp_bpconv%_l60_tw_ss_IO_SOS_adj_diff,0.000375482
p_bpsave_opp_bpconv%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000811984
p_bpsave_opp_bpconv%_l60_tw_ss_SOS_adj_diff,0.00070845
p_bpsave_opp_bpconv%_l60_tw_ss_SOS_csp_adj_diff,0.000265745
p_df%_l10_tw_ss_diff,0
p_df%_l10_tw_ss_IO_diff,0.001329318
p_df%_l10_tw_ss_IO_SOS_adj_diff,0.000674551
p_df%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001781812
p_df%_l10_tw_ss_SOS_adj_diff,0.000378803
p_df%_l10_tw_ss_SOS_csp_adj_diff,0
p_df%_l60_tw_ss_diff,0
p_df%_l60_tw_ss_IO_diff,0
p_df%_l60_tw_ss_IO_SOS_adj_diff,0
p_df%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_df%_l60_tw_ss_SOS_adj_diff,0
p_df%_l60_tw_ss_SOS_csp_adj_diff,0.000805923
p_df_induce%_l10_tw_ss_diff,0.000797458
p_df_induce%_l10_tw_ss_IO_diff,0.001820023
p_df_induce%_l10_tw_ss_IO_SOS_adj_diff,0.002935194
p_df_induce%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000323175
p_df_induce%_l10_tw_ss_SOS_adj_diff,0.000805301
p_df_induce%_l10_tw_ss_SOS_csp_adj_diff,0.001628452
p_df_induce%_l60_tw_ss_diff,0.000699001
p_df_induce%_l60_tw_ss_IO_diff,0.00423339
p_df_induce%_l60_tw_ss_IO_SOS_adj_diff,0
p_df_induce%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000370268
p_df_induce%_l60_tw_ss_SOS_adj_diff,0.000502385
p_df_induce%_l60_tw_ss_SOS_csp_adj_diff,0.00052233
p_df_opp_df_induce%_l10_tw_ss_IO_SOS_adj_diff,0.002712208
p_df_opp_df_induce%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001138565
p_df_opp_df_induce%_l10_tw_ss_SOS_adj_diff,0.00145402
p_df_opp_df_induce%_l10_tw_ss_SOS_csp_adj_diff,0.005693302
p_df_opp_df_induce%_l60_tw_ss_IO_SOS_adj_diff,0.002124265
p_df_opp_df_induce%_l60_tw_ss_IO_SOS_csp_adj_diff,0.000804658
p_df_opp_df_induce%_l60_tw_ss_SOS_adj_diff,0.000625178
p_df_opp_df_induce%_l60_tw_ss_SOS_csp_adj_diff,0.001253154
p_df_SvPtsWon%_ratio_l10_tw_ss_diff,0.00063516
p_df_SvPtsWon%_ratio_l10_tw_ss_IO_diff,0.000363098
p_df_SvPtsWon%_ratio_l10_tw_ss_IO_SOS_adj_csp_diff,0
p_df_SvPtsWon%_ratio_l10_tw_ss_IO_SOS_adj_diff,0
p_df_SvPtsWon%_ratio_l10_tw_ss_SOS_adj_csp_diff,0.0001256
p_df_SvPtsWon%_ratio_l10_tw_ss_SOS_adj_diff,0
p_df_SvPtsWon%_ratio_l60_tw_ss_diff,0.001710185
p_df_SvPtsWon%_ratio_l60_tw_ss_IO_diff,0
p_df_SvPtsWon%_ratio_l60_tw_ss_IO_SOS_adj_csp_diff,0
p_df_SvPtsWon%_ratio_l60_tw_ss_IO_SOS_adj_diff,0.000320487
p_df_SvPtsWon%_ratio_l60_tw_ss_SOS_adj_csp_diff,0
p_df_SvPtsWon%_ratio_l60_tw_ss_SOS_adj_diff,0
p_dfinduce_opp_df%_l10_tw_ss_IO_SOS_adj_diff,1.77E-05
p_dfinduce_opp_df%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001398798
p_dfinduce_opp_df%_l10_tw_ss_SOS_adj_diff,0
p_dfinduce_opp_df%_l10_tw_ss_SOS_csp_adj_diff,0.000706436
p_dfinduce_opp_df%_l60_tw_ss_IO_SOS_adj_diff,0.001178244
p_dfinduce_opp_df%_l60_tw_ss_IO_SOS_csp_adj_diff,0.001653727
p_dfinduce_opp_df%_l60_tw_ss_SOS_adj_diff,0.000247359
p_dfinduce_opp_df%_l60_tw_ss_SOS_csp_adj_diff,0.001174049
p_ent,0
p_ent_diff,0
p_H2H_tot_pts_won%_nss_diff,0.004350986
p_H2H_tot_pts_won%_ss_diff,0
p_H2H_w_nss_diff,0.000728846
p_H2H_w_ss_diff,0.000315184
p_HCA,0
p_HCA_diff,0
p_hd_diff,0.000210668
p_ht_diff,0
p_log_rk_diff,0.025038374
p_matches_nss_diff,0.000346623
p_matches_ss_diff,0.001153095
p_ret_opp_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.001154737
p_ret_opp_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.000195035
p_ret_opp_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.001526546
p_ret_opp_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.00775222
p_ret_opp_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.010336369
p_ret_opp_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.003545118
p_ret_opp_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.002017238
p_ret_opp_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.00247697
p_ret_pts_won%_l10_tw_ss_diff,0.002271461
p_ret_pts_won%_l10_tw_ss_IO_diff,0.005401424
p_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.003716643
p_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.001157676
p_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0.008654285
p_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0
p_ret_pts_won%_l60_tw_ss_diff,0.002049309
p_ret_pts_won%_l60_tw_ss_IO_diff,0.010371324
p_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.000453763
p_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.00039117
p_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0.001160951
p_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.00147996
p_rk_diff,0.00570563
p_rk_pts_diff,0.047081929
p_surf_chg_diff,0
p_sv_opp_ret_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.000810694
p_sv_opp_ret_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0.003434848
p_sv_opp_ret_pts_won%_l10_tw_ss_SOS_adj_diff,0.005584568
p_sv_opp_ret_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.003683398
p_sv_opp_ret_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.002287669
p_sv_opp_ret_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0.003165612
p_sv_opp_ret_pts_won%_l60_tw_ss_SOS_adj_diff,0.000365077
p_sv_opp_ret_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.001755465
p_sv_pts_won%_l10_tw_ss_diff,0
p_sv_pts_won%_l10_tw_ss_IO_diff,0
p_sv_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.00382128
p_sv_pts_won%_l10_tw_ss_IO_SOS_csp_adj_diff,0
p_sv_pts_won%_l10_tw_ss_SOS_adj_diff,0.000407251
p_sv_pts_won%_l10_tw_ss_SOS_csp_adj_diff,0.000396269
p_sv_pts_won%_l60_tw_ss_diff,0.008556763
p_sv_pts_won%_l60_tw_ss_IO_diff,0.002428831
p_sv_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.012176077
p_sv_pts_won%_l60_tw_ss_IO_SOS_csp_adj_diff,0
p_sv_pts_won%_l60_tw_ss_SOS_adj_diff,0.001869365
p_sv_pts_won%_l60_tw_ss_SOS_csp_adj_diff,0.001286398
p_tot_pts_l7d_tw_diff,0.003178189
p_tot_pts_won%_l10_tw_ss_diff,0.016983046
p_tot_pts_won%_l10_tw_ss_IO_diff,0.009305584
p_tot_pts_won%_l10_tw_ss_IO_SOS_adj_diff,0.012081605
p_tot_pts_won%_l10_tw_ss_SOS_adj_diff,0.018178357
p_tot_pts_won%_l60_tw_ss_diff,0.003879694
p_tot_pts_won%_l60_tw_ss_IO_diff,0.040320177
p_tot_pts_won%_l60_tw_ss_IO_SOS_adj_diff,0.010853792
p_tot_pts_won%_l60_tw_ss_SOS_adj_diff,0.05390693
p_tot_time_l7d_tw_diff,0.001927182
p_tz_chg_diff,0
t_1st_ret_pts_won%_ratio,0.000323695
t_1st_sv_in%_ratio,0.000392409
t_1st_sv_in%_yielded_ratio,0.000387911
t_1st_sv_pts_won%_ratio,0.000713831
t_2nd_ret_pts_won%_ratio,0.001644854
t_2nd_sv_pts_won%_ratio,0.00136606
t_ace%_ratio,0.000439619
t_aced%_ratio,0
t_alt,0
t_bp_conv%_ratio,0.001373737
t_bp_save%_ratio,0.000320391
t_df%_ratio,0.000621516
t_df_induce%_ratio,0.000319497
t_draw_sz,0.001245695
t_ind,0
t_lvl,0.000920584
t_ret_pts_won%_ratio,0
t_sv_pts_won%_ratio,0.000209593
